score,edge,leg,k_size,max_$,kalshi,poly
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↓ 0.40
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum above ___ on July 24? | 2,100"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum above ___ on July 24? | 2,200"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum above ___ on July 24? | 2,300"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin above ___ on July 25? | 74,000"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↑ $4,400"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,What price will Solana hit in July? | ↓ 50
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit in July? | ↓ 30
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit in July? | ↓ 20
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit in July? | ↓ 10
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 24? | <54,000"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 24? | 54,000-56,000"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 24? | 70,000-72,000"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Bitcoin above ___ on July 28? | 76,000"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"CZ # posts July 17 - July 24, 2026? | 200+"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin above ___ on July 26? | 74,000"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum above ___ on July 25? | 2,200"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 45-49"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 50-54"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 55-59"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 60+"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum price on July 24? | <1,400"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum price on July 24? | >2,300"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit on July 23? | ↑ 90
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit on July 23? | ↓ 60
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit on July 23? | ↓ 55
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana price on July 26? | 90-100
0.5,0.949,kalYES+polyNO,500.0,474.5,Will the GOLD close price be above 4075.99 USD,"Ethereum above ___ on July 27? | 1,600"
0.5,0.949,kalYES+polyNO,500.0,474.5,Will the GOLD close price be above 4073.99 USD,"Ethereum above ___ on July 27? | 1,600"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Ethereum above ___ on July 27? | 2,200"
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana price on July 24? | >120
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana above ___ on July 24? | 100
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana above ___ on July 24? | 110
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana above ___ on July 24? | 120
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Price of Dozen Eggs in July? | <$1.50
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Price of Dozen Eggs in July? | $1.50–$1.75
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Price of Dozen Eggs in July? | $2.75–$3.00
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit July 20-26? | ↓ 40
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit July 20-26? | ↓ 30
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit July 20-26? | ↓ 20
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit July 20-26? | ↓ 10
0.5,0.949,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum price on July 25? | <1,400"
0.67,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,XRP above ___ on July 24? | 1.30
0.67,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,XRP price on July 24? | 1.30-1.40
0.67,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana above ___ on July 24? | 90
0.67,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,How many 6.5 or above earthquakes July 20 - July 26? | >
0.67,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"CZ # posts July 21 - July 28, 2026? | 60-79"
0.5,0.948,kalYES+polyNO,500.0,474.0,Will the GOLD close price be above 4071.99 USD,"Bitcoin above ___ on July 24? | 58,000"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↑ 3.00
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↑ 2.80
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↑ 2.40
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↑ 2.20
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↓ 0.20
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Ethereum above ___ on July 24? | 2,000"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,600"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Bitcoin above ___ on July 27? | 74,000"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 24? | 56,000-58,000"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 24? | >72,000"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Bitcoin above ___ on July 26? | 72,000"
0.5,0.948,kalYES+polyNO,500.0,474.0,Will the GOLD close price be above 4075.99 USD,"Ethereum above ___ on July 25? | 1,600"
0.5,0.948,kalYES+polyNO,500.0,474.0,Will the GOLD close price be above 4073.99 USD,"Ethereum above ___ on July 25? | 1,600"
0.5,0.948,kalYES+polyNO,500.0,474.0,Will the GOLD close price be above 4075.99 USD,"Ethereum above ___ on July 25? | 1,700"
0.5,0.948,kalYES+polyNO,500.0,474.0,Will the GOLD close price be above 4073.99 USD,"Ethereum above ___ on July 25? | 1,700"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Ethereum above ___ on July 25? | 2,100"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 35-39"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 17 - July 24, 2026? | 40-44"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 21 - July 28, 2026? | 55-59"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana price on July 24? | 90-100
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Dogecoin hit in July? | ↑ 0.15
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Price of Dozen Eggs in July? | $3.25–$3.50
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"OpenAI IPO by...? | July 31, 2026"
0.5,0.948,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,July 2026 Temperature Increase (ºC) | >1.29ºC
0.67,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"CZ # posts July 17 - July 24, 2026? | 40-59"
0.67,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,XRP price on July 24? | 0.90-1.00
0.67,0.947,kalYES+polyNO,500.0,473.5,Will the GOLD close price be above 4075.99 USD,XRP above ___ on July 25? | 1.00
0.67,0.947,kalYES+polyNO,500.0,473.5,Will the GOLD close price be above 4073.99 USD,XRP above ___ on July 25? | 1.00
0.67,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,XRP above ___ on July 25? | 1.60
0.5,0.947,kalYES+polyNO,500.0,473.5,Will the GOLD close price be above 4071.99 USD,"Bitcoin above ___ on July 24? | 60,000"
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Anthropic IPO by __? | July 31, 2026"
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Bitcoin price on July 26? | 70,000-72,000"
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana above ___ on July 27? | 100
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Ethereum above ___ on July 27? | 2,300"
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Hyperliquid hit in July? | ↑ 88
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Ethereum above ___ on July 26? | 2,300"
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,July 2026 Temperature Increase (ºC) | <1.10ºC
0.5,0.947,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,What price will Ethena hit in 2026? | ↑ 1.20
0.67,0.946,kalYES+polyNO,500.0,473.0,Will the GOLD close price be above 4071.99 USD,XRP above ___ on July 24? | 0.90
0.67,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana price on July 24? | 60-70
0.67,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,XRP price on July 25? | 1.40-1.50
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↑ 2.00
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,What price will XRP hit in July? | ↑ 1.60
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Bitcoin above ___ on July 25? | 68,000"
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin above ___ on July 25? | 70,000"
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,500"
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit in July? | ↓ 40
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 24? | 58,000-60,000"
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit July 20-26? | ↓ 0.50
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit on July 23? | ↑ 1.35
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit on July 23? | ↑ 1.30
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit on July 23? | ↑ 1.25
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit on July 23? | ↓ 0.95
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit on July 23? | ↓ 0.90
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Dogecoin hit in July? | ↑ 0.20
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Price of Dozen Eggs in July? | $3.00–$3.25
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Price of Dozen Eggs in July? | ≥$3.50
0.5,0.946,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"CZ # posts July 21 - July 28, 2026? | 200+"
0.67,0.945,kalYES+polyNO,500.0,472.5,Will the GOLD close price be above 4071.99 USD,XRP above ___ on July 24? | 1.00
0.67,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,XRP price on July 24? | 0.80-0.90
0.67,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,XRP above ___ on July 25? | 1.50
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin above ___ on July 24? | 68,000"
0.5,0.945,kalYES+polyNO,500.0,472.5,Will the GOLD close price be above 4071.99 USD,"Bitcoin above ___ on July 25? | 56,000"
0.5,0.945,kalYES+polyNO,500.0,472.5,Will the GOLD close price be above 4071.99 USD,"Bitcoin above ___ on July 25? | 58,000"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↑ $4,600"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,400"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↓ $3,300"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin above ___ on July 27? | 76,000"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit July 20-26? | ↓ 0.40
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit on July 23? | ↑ 95
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit on July 23? | ↓ 70
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 25? | <56,000"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 25? | 56,000-58,000"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 21 - July 28, 2026? | 45-49"
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,What price will Dogecoin hit in July? | ↑ 0.10
0.5,0.945,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Zelenskyy # posts July 21 - July 28, 2026? | 20-39"
0.5,0.945,kalYES+polyNO,500.0,472.5,Will the GOLD close price be above 4075.99 USD,"Ethereum above ___ on July 26? | 1,500"
0.5,0.945,kalYES+polyNO,500.0,472.5,Will the GOLD close price be above 4073.99 USD,"Ethereum above ___ on July 26? | 1,500"
0.5,0.944,kalYES+polyNO,500.0,472.0,Will the GOLD close price be above 4071.99 USD,"Bitcoin above ___ on July 27? | 56,000"
0.5,0.944,kalYES+polyNO,500.0,472.0,Will the GOLD close price be above 4075.99 USD,"Bitcoin above ___ on July 26? | 58,000"
0.5,0.944,kalYES+polyNO,500.0,472.0,Will the GOLD close price be above 4073.99 USD,"Bitcoin above ___ on July 26? | 58,000"
0.5,0.944,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum above ___ on July 25? | 2,300"
0.5,0.944,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit July 20-26? | ↑ 1.80
0.5,0.944,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit July 20-26? | ↓ 0.70
0.5,0.944,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit on July 23? | ↓ 65
0.5,0.944,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Ethereum price on July 25? | >2,300"
0.5,0.944,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana above ___ on July 25? | 110
0.5,0.944,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana above ___ on July 25? | 120
0.67,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana above ___ on July 27? | 90
0.67,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana price on July 25? | <30
0.67,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana price on July 25? | 30-40
0.67,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana price on July 25? | 40-50
0.67,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana price on July 25? | 50-60
0.67,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,How many 6.5 or above earthquakes July 20 - July 26? | 5
0.67,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,XRP price on July 25? | <0.60
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit in July? | ↑ 1.80
0.5,0.943,kalYES+polyNO,500.0,471.5,Will the GOLD close price be above 4071.99 USD,"Bitcoin above ___ on July 25? | 60,000"
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin above ___ on July 25? | 72,000"
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"What will Gold (XAUUSD) hit in July 2026? | ↑ $4,500"
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Bitcoin price on July 24? | 60,000-62,000"
0.5,0.943,kalYES+polyNO,500.0,471.5,Will the GOLD close price be above 4071.99 USD,"Ethereum above ___ on July 25? | 1,300"
0.5,0.943,kalYES+polyNO,500.0,471.5,Will the GOLD close price be above 4071.99 USD,"Ethereum above ___ on July 25? | 1,400"
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will XRP hit July 20-26? | ↑ 1.70
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,What price will Solana hit on July 23? | ↑ 85
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Bitcoin price on July 25? | 58,000-60,000"
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,"Khamenei # posts July 21 - July 28, 2026? | 60+"
0.5,0.943,kalYES+polyNO,500.0,471.5,Will the GOLD close price be above 4075.99 USD,"Ethereum above ___ on July 27? | 1,400"
0.5,0.943,kalYES+polyNO,500.0,471.5,Will the GOLD close price be above 4073.99 USD,"Ethereum above ___ on July 27? | 1,400"
0.5,0.943,kalYES+polyNO,500.0,471.5,Will the GOLD close price be above 4075.99 USD,"Ethereum above ___ on July 28? | 1,400"
0.5,0.943,kalYES+polyNO,500.0,471.5,Will the GOLD close price be above 4073.99 USD,"Ethereum above ___ on July 28? | 1,400"
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,"Ethereum above ___ on July 28? | 2,300"
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,Solana price on July 25? | >120
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,SPY (SPY) Up or Down on July 23? | SPY (SPY) Up or Down 
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,What price will Solana hit July 20-26? | ↑ 90
0.5,0.943,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4019.99 USD,Solana above ___ on July 25? | 100
0.67,0.942,polyYES+kalNO,0.0,0.0,Will the GOLD close price be above 4017.99 USD,XRP price on July 25? | 0.60-0.70
